City Name,Zone Name,Ward name,Ward No.,Waste Quantity(TPD),Collection Vehicle details-Type of Waste collection vehicle,Collection Vehicle details-Capacity(in cubic meters),Collection Vehicle details-Year of purchase,Collection Vehicle details-Nos of Vehicle,Collection Vehicle details-Frequency of trips(Daily, Biweekly, Fortnightly, Monthly)
Nagpur,Laxminagar Zone 1,R46,36,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R47,36,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R48,36,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R49,36,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R50,36,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R51,36,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,GJ-06-AX4264,37,NA,Tata Ace,0.7,2008,1,Daily
Nagpur,Laxminagar Zone 1,GJ-06-AX4214,37,NA,Tata Ace,0.7,2008,1,Daily
Nagpur,Laxminagar Zone 1,GJ-06-AX4306,37,NA,Tata Ace,0.7,2008,1,Daily
Nagpur,Laxminagar Zone 1,MH-31 CQ-2319,37,NA,Tata DI 207,1.101,2008,1,Daily
Nagpur,Laxminagar Zone 1,R52,37,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R53,37,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R54,37,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R55,37,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R56,37,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R57,37,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R58,37,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R59,37,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R60,37,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R61,37,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R62,37,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R63,37,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R64,37,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R65,37,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R66,37,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R67,37,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,GJ-06-AX4378,38,NA,Tata Ace,0.7,2008,1,Daily
Nagpur,Laxminagar Zone 1,GJ-06-AX4028,38,NA,Tata Ace,0.7,2008,1,Daily
Nagpur,Laxminagar Zone 1,R68,38,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R69,38,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R70,38,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R71,38,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R72,38,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R73,38,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R74,38,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R75,38,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R76,38,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Laxminagar Zone 1,R77,38,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,MH-31 CQ-3294,12,NA,Tata Ace,0.735,2008,1,Daily
Nagpur,Dharampeth Zone 2,MH-31 CQ-3298,12,NA,Tata Ace,0.735,2008,1,Daily
Nagpur,Dharampeth Zone 2,MH-31 EN1141,12,NA,Ashok Leyland Dost,1.5,2016,1,Daily
